household_id,device_model,firmware_version,plan_type,region,num_nodes,connected_devices,tenure_days,signup_date,churned
HH-02830,eero 6+,6.3.0,Basic,Southeast,3,31,232,2023-05-14,0
HH-02831,eero Pro 6E,6.4.0,Basic,Northeast,2,15,266,2023-04-10,0
HH-02832,eero 6,6.3.0,Basic,Northeast,2,20,980,2021-04-26,0
HH-02833,eero 6,6.5.0,Basic,Midwest,3,16,1051,2021-02-14,0
HH-02834,eero 6+,6.2.0,Basic,Southeast,1,11,323,2023-02-12,0
HH-02835,eero Max,6.4.0,eero Plus,Southeast,3,24,239,2023-05-07,0
HH-02836,eero Max,6.4.2,eero Secure+,Northeast,1,18,817,2021-10-06,1
HH-02837,eero 6,6.4.2,Basic,Southeast,1,12,1055,2021-02-10,0
HH-02838,eero Pro 6E,6.4.0,Basic,Southwest,3,22,258,2023-04-18,0
HH-02839,eero 6+,6.5.0,Basic,Southwest,1,11,439,2022-10-19,0
HH-02840,eero 6+,6.4.0,eero Secure+,West,5,25,799,2021-10-24,0
HH-02841,eero Pro 6E,6.4.0,eero Plus,Northeast,4,30,992,2021-04-14,0
HH-02842,eero Max,6.1.0,eero Plus,West,3,23,487,2022-09-01,0
HH-02843,eero Max,6.4.0,Basic,Southeast,4,23,583,2022-05-28,0
HH-02844,eero 6+,6.4.2,Basic,West,4,22,242,2023-05-04,1
HH-02845,eero 6+,6.4.2,Basic,Southeast,2,13,415,2022-11-12,0
HH-02846,eero Pro 6E,6.4.2,eero Secure+,Midwest,4,24,557,2022-06-23,0
HH-02847,eero 6,6.4.0,eero Secure+,Southeast,1,17,1019,2021-03-18,0
HH-02848,eero 6+,6.2.0,Basic,Southeast,2,22,131,2023-08-23,0
HH-02849,eero 6+,6.1.0,eero Plus,West,3,20,419,2022-11-08,1
HH-02850,eero Pro 6E,6.3.0,Basic,Southwest,3,22,870,2021-08-14,1
HH-02851,eero 6,6.4.2,Basic,West,1,19,264,2023-04-12,0
HH-02852,eero 6,6.4.2,eero Secure+,Midwest,2,18,143,2023-08-11,0
HH-02853,eero Max,6.3.0,eero Plus,Midwest,3,21,1011,2021-03-26,0
HH-02854,eero 6,6.4.0,Basic,Northeast,2,16,838,2021-09-15,0
HH-02855,eero 6+,6.4.0,Basic,West,3,23,1093,2021-01-03,0
HH-02856,eero 6,6.4.0,eero Secure+,Midwest,3,15,132,2023-08-22,0
HH-02857,eero 6,6.3.0,eero Plus,Southwest,1,18,440,2022-10-18,1
HH-02858,eero 6,6.2.0,eero Plus,Southeast,1,15,837,2021-09-16,1
HH-02859,eero 6,6.2.0,Basic,Midwest,3,24,1090,2021-01-06,0
HH-02860,eero Max,6.1.0,Basic,West,2,13,96,2023-09-27,0
HH-02861,eero 6,6.2.0,eero Secure+,Northeast,1,18,432,2022-10-26,0
HH-02862,eero Max,6.1.0,eero Plus,Southeast,2,17,235,2023-05-11,0
HH-02863,eero 6+,6.4.2,Basic,Northeast,2,25,370,2022-12-27,0
HH-02864,eero 6+,6.3.0,eero Plus,Southwest,1,9,455,2022-10-03,0
HH-02865,eero 6+,6.5.0,eero Plus,Northeast,2,15,985,2021-04-21,0
HH-02866,eero 6+,6.2.0,Basic,Northeast,3,21,238,2023-05-08,0
HH-02867,eero Pro 6E,6.3.0,Basic,Southeast,3,22,705,2022-01-26,0
HH-02868,eero 6,6.3.0,eero Plus,Midwest,4,30,1075,2021-01-21,0
HH-02869,eero 6+,6.1.0,eero Plus,Southeast,1,12,398,2022-11-29,0
HH-02870,eero Max,6.4.2,eero Plus,Northeast,2,18,1023,2021-03-14,0
HH-02871,eero Max,6.1.0,eero Secure+,West,3,23,111,2023-09-12,0
HH-02872,eero Max,6.5.0,Basic,West,3,23,406,2022-11-21,0
HH-02873,eero 6+,6.5.0,Basic,Southeast,3,23,32,2023-11-30,0
HH-02874,eero Pro 6E,6.4.0,eero Secure+,Southwest,3,23,713,2022-01-18,0
HH-02875,eero 6+,6.4.0,Basic,Midwest,3,24,793,2021-10-30,0
HH-02876,eero 6+,6.4.2,eero Plus,Southeast,1,19,295,2023-03-12,0
HH-02877,eero 6,6.4.0,eero Plus,Southeast,3,21,464,2022-09-24,0
HH-02878,eero 6+,6.4.2,eero Plus,Midwest,3,18,711,2022-01-20,0
HH-02879,eero 6,6.1.0,Basic,Southeast,5,28,754,2021-12-08,1
HH-02880,eero 6+,6.1.0,eero Plus,Southeast,3,22,822,2021-10-01,0
HH-02881,eero Max,6.4.0,eero Secure+,Southwest,3,20,405,2022-11-22,0
HH-02882,eero 6,6.4.0,eero Plus,Midwest,2,28,395,2022-12-02,0
HH-02883,eero 6,6.5.0,eero Plus,Midwest,4,25,796,2021-10-27,0
HH-02884,eero 6,6.2.0,Basic,Northeast,5,27,457,2022-10-01,0
HH-02885,eero Max,6.4.2,Basic,Midwest,3,23,1061,2021-02-04,0
HH-02886,eero 6+,6.3.0,Basic,Southeast,3,22,1094,2021-01-02,0
HH-02887,eero 6+,6.4.0,Basic,Midwest,1,18,672,2022-02-28,0
HH-02888,eero Pro 6E,6.3.0,eero Secure+,Southwest,3,25,593,2022-05-18,0
HH-02889,eero Pro 6E,6.4.0,eero Plus,Southwest,3,22,273,2023-04-03,1
HH-02890,eero 6+,6.2.0,eero Plus,Southeast,3,22,874,2021-08-10,0
HH-02891,eero Pro 6E,6.4.0,eero Plus,Southwest,1,12,968,2021-05-08,0
HH-02892,eero Pro 6E,6.4.2,Basic,West,3,29,332,2023-02-03,0
HH-02893,eero Pro 6E,6.4.0,eero Secure+,Midwest,2,16,399,2022-11-28,0
HH-02894,eero 6,6.4.0,Basic,Northeast,3,20,880,2021-08-04,0
HH-02895,eero Max,6.4.2,Basic,Southwest,1,21,304,2023-03-03,0
HH-02896,eero 6+,6.4.2,eero Plus,Northeast,3,18,99,2023-09-24,0
HH-02897,eero 6,6.4.0,eero Secure+,West,2,16,76,2023-10-17,0
HH-02898,eero 6+,6.3.0,eero Secure+,Midwest,1,16,146,2023-08-08,1
HH-02899,eero 6,6.5.0,Basic,Southeast,3,18,546,2022-07-04,0
HH-02900,eero 6,6.4.0,eero Secure+,Northeast,1,18,861,2021-08-23,1
HH-02901,eero Pro 6E,6.3.0,Basic,Southeast,3,24,648,2022-03-24,0
HH-02902,eero 6,6.3.0,Basic,West,4,19,785,2021-11-07,1
HH-02903,eero 6+,6.4.2,eero Secure+,Northeast,5,27,989,2021-04-17,0
HH-02904,eero 6+,6.1.0,eero Secure+,Midwest,1,17,65,2023-10-28,0
HH-02905,eero 6,6.5.0,eero Plus,West,4,21,934,2021-06-11,0
HH-02906,eero Max,6.2.0,eero Plus,Southeast,2,13,436,2022-10-22,0
HH-02907,eero 6,6.4.2,eero Secure+,Southeast,4,26,441,2022-10-17,0
HH-02908,eero 6+,6.4.0,eero Plus,Midwest,3,25,517,2022-08-02,0
HH-02909,eero 6+,6.4.0,eero Secure+,Midwest,1,13,808,2021-10-15,0
HH-02910,eero 6,6.5.0,eero Plus,Northeast,2,20,861,2021-08-23,0
HH-02911,eero 6,6.4.0,eero Secure+,Northeast,2,18,673,2022-02-27,0
HH-02912,eero Pro 6E,6.4.0,eero Secure+,Midwest,3,15,442,2022-10-16,0
HH-02913,eero Max,6.1.0,Basic,West,2,18,153,2023-08-01,1
HH-02914,eero 6,6.1.0,eero Secure+,Northeast,3,18,1035,2021-03-02,0
HH-02915,eero Pro 6E,6.3.0,eero Plus,Northeast,3,23,682,2022-02-18,0
HH-02916,eero Pro 6E,6.4.2,Basic,Southeast,5,29,261,2023-04-15,0
HH-02917,eero Pro 6E,6.2.0,eero Plus,Southwest,5,31,462,2022-09-26,1
HH-02918,eero 6+,6.2.0,Basic,Southeast,2,18,520,2022-07-30,0
HH-02919,eero 6+,6.4.0,eero Plus,West,3,20,115,2023-09-08,0
HH-02920,eero 6+,6.4.2,eero Secure+,Northeast,4,26,1083,2021-01-13,0
HH-02921,eero Pro 6E,6.4.2,Basic,West,4,26,904,2021-07-11,0
HH-02922,eero Pro 6E,6.2.0,Basic,Midwest,1,16,185,2023-06-30,1
HH-02923,eero 6,6.1.0,eero Secure+,Midwest,2,17,786,2021-11-06,0
HH-02924,eero 6+,6.5.0,Basic,Southeast,2,19,927,2021-06-18,0
HH-02925,eero Max,6.3.0,Basic,Southwest,2,19,561,2022-06-19,0
HH-02926,eero Pro 6E,6.5.0,Basic,Northeast,1,17,181,2023-07-04,1
HH-02927,eero Max,6.5.0,eero Plus,Northeast,2,18,201,2023-06-14,0
HH-02928,eero Pro 6E,6.4.2,eero Plus,Southeast,3,23,791,2021-11-01,0
HH-02929,eero 6+,6.2.0,eero Secure+,West,2,15,722,2022-01-09,1
HH-02930,eero 6+,6.4.2,eero Plus,Southwest,3,21,224,2023-05-22,0
HH-02931,eero Pro 6E,6.4.2,eero Secure+,Midwest,1,17,129,2023-08-25,0
HH-02932,eero 6,6.4.0,eero Plus,Midwest,4,22,1031,2021-03-06,0
HH-02933,eero 6+,6.3.0,Basic,Northeast,5,28,938,2021-06-07,0
HH-02934,eero Pro 6E,6.3.0,eero Plus,West,3,16,457,2022-10-01,0
HH-02935,eero 6,6.2.0,eero Plus,Southwest,4,34,616,2022-04-25,0
HH-02936,eero Pro 6E,6.4.0,eero Plus,Midwest,1,13,949,2021-05-27,0
HH-02937,eero 6+,6.4.0,Basic,Midwest,3,24,285,2023-03-22,0
HH-02938,eero Max,6.3.0,Basic,West,1,12,750,2021-12-12,0
HH-02939,eero 6,6.4.0,Basic,West,2,17,433,2022-10-25,0
HH-02940,eero 6,6.3.0,Basic,Midwest,2,21,989,2021-04-17,0
HH-02941,eero Pro 6E,6.4.2,eero Plus,Southeast,3,17,609,2022-05-02,0
HH-02942,eero 6,6.5.0,Basic,Midwest,2,16,436,2022-10-22,1
HH-02943,eero Pro 6E,6.2.0,eero Plus,Midwest,3,27,271,2023-04-05,0
HH-02944,eero Pro 6E,6.4.0,Basic,Southeast,2,18,76,2023-10-17,0
HH-02945,eero 6,6.2.0,Basic,Southeast,4,33,144,2023-08-10,0
HH-02946,eero 6+,6.4.2,eero Plus,Southeast,3,16,1046,2021-02-19,0
HH-02947,eero 6+,6.4.2,Basic,Midwest,1,19,835,2021-09-18,0
HH-02948,eero 6+,6.5.0,eero Secure+,Southeast,2,13,159,2023-07-26,0
HH-02949,eero Max,6.3.0,Basic,Southeast,4,28,1023,2021-03-14,0
HH-02950,eero Pro 6E,6.5.0,Basic,Southwest,2,20,524,2022-07-26,0
HH-02951,eero Pro 6E,6.1.0,eero Secure+,Midwest,2,16,111,2023-09-12,0
HH-02952,eero Pro 6E,6.4.2,eero Plus,Northeast,3,17,994,2021-04-12,0
HH-02953,eero 6+,6.1.0,Basic,Southeast,2,20,698,2022-02-02,0
HH-02954,eero Max,6.5.0,Basic,West,2,16,1078,2021-01-18,0
HH-02955,eero Pro 6E,6.4.0,eero Plus,Southwest,2,16,838,2021-09-15,0
HH-02956,eero Pro 6E,6.4.2,eero Secure+,Southeast,1,21,1094,2021-01-02,1
HH-02957,eero Max,6.4.2,eero Secure+,West,2,21,474,2022-09-14,0
HH-02958,eero 6,6.2.0,Basic,Northeast,1,12,898,2021-07-17,1
HH-02959,eero Pro 6E,6.1.0,eero Secure+,West,2,19,590,2022-05-21,0
HH-02960,eero 6,6.5.0,Basic,Southeast,2,19,86,2023-10-07,0
HH-02961,eero 6+,6.3.0,Basic,Northeast,5,27,35,2023-11-27,0
HH-02962,eero 6+,6.2.0,eero Secure+,Southeast,3,21,974,2021-05-02,0
HH-02963,eero Max,6.4.0,Basic,Southeast,3,22,608,2022-05-03,0
HH-02964,eero Max,6.4.0,Basic,Midwest,1,15,944,2021-06-01,0
HH-02965,eero Pro 6E,6.1.0,Basic,Southwest,1,13,191,2023-06-24,0
HH-02966,eero Pro 6E,6.3.0,Basic,West,4,26,804,2021-10-19,0
HH-02967,eero 6+,6.1.0,eero Plus,Southeast,3,20,86,2023-10-07,0
HH-02968,eero Max,6.4.0,eero Plus,Southeast,1,15,557,2022-06-23,0
HH-02969,eero 6+,6.5.0,Basic,Northeast,2,20,575,2022-06-05,1
HH-02970,eero 6+,6.5.0,eero Plus,Northeast,2,14,75,2023-10-18,0
HH-02971,eero 6,6.4.2,eero Secure+,Midwest,4,26,962,2021-05-14,0
HH-02972,eero Pro 6E,6.2.0,eero Secure+,Northeast,1,12,840,2021-09-13,0
HH-02973,eero Pro 6E,6.5.0,Basic,Southwest,3,22,76,2023-10-17,0
HH-02974,eero 6+,6.4.0,eero Secure+,Midwest,3,22,281,2023-03-26,0
HH-02975,eero 6,6.2.0,eero Plus,Northeast,5,24,195,2023-06-20,0
HH-02976,eero Pro 6E,6.5.0,Basic,Midwest,4,19,397,2022-11-30,0
HH-02977,eero 6,6.4.2,Basic,Northeast,2,19,611,2022-04-30,0
HH-02978,eero Pro 6E,6.4.2,Basic,Southeast,3,20,601,2022-05-10,0
HH-02979,eero Max,6.4.2,eero Plus,Southwest,3,17,377,2022-12-20,0
HH-02980,eero 6+,6.3.0,Basic,Midwest,3,27,874,2021-08-10,0
HH-02981,eero 6,6.3.0,eero Plus,Northeast,4,26,647,2022-03-25,0
HH-02982,eero Pro 6E,6.4.2,Basic,Southwest,4,21,526,2022-07-24,0
HH-02983,eero Pro 6E,6.3.0,eero Secure+,Northeast,1,8,725,2022-01-06,0
HH-02984,eero 6+,6.4.0,Basic,Southwest,1,14,540,2022-07-10,0
HH-02985,eero Max,6.4.2,eero Secure+,Midwest,3,20,481,2022-09-07,0
HH-02986,eero 6,6.4.2,eero Secure+,Southeast,2,20,572,2022-06-08,0
HH-02987,eero 6+,6.4.0,Basic,West,1,13,245,2023-05-01,0
HH-02988,eero Pro 6E,6.4.2,eero Plus,Southwest,2,20,499,2022-08-20,0
HH-02989,eero Max,6.4.2,Basic,Northeast,4,27,882,2021-08-02,0
HH-02990,eero 6,6.4.2,eero Secure+,Southeast,1,11,333,2023-02-02,0
HH-02991,eero Pro 6E,6.3.0,eero Plus,West,3,18,327,2023-02-08,1
HH-02992,eero 6+,6.3.0,Basic,Northeast,1,21,315,2023-02-20,0
HH-02993,eero 6+,6.3.0,Basic,Midwest,1,12,1041,2021-02-24,0
HH-02994,eero 6,6.2.0,Basic,Southwest,2,19,155,2023-07-30,1
HH-02995,eero Max,6.3.0,eero Secure+,Midwest,1,9,80,2023-10-13,0
HH-02996,eero 6,6.3.0,eero Plus,Southwest,4,19,500,2022-08-19,0
HH-02997,eero 6+,6.4.0,eero Secure+,Southwest,4,24,699,2022-02-01,0
HH-02998,eero 6,6.5.0,Basic,Southwest,3,20,467,2022-09-21,0
HH-02999,eero Max,6.2.0,Basic,West,1,16,880,2021-08-04,0
HH-03000,eero Pro 6E,6.4.2,eero Secure+,Midwest,2,15,371,2022-12-26,0
HH-03001,eero Pro 6E,6.4.2,Basic,Southeast,1,16,778,2021-11-14,0
HH-03002,eero 6,6.2.0,eero Secure+,Midwest,2,17,553,2022-06-27,0
HH-03003,eero Pro 6E,6.5.0,Basic,Southwest,2,22,684,2022-02-16,0
HH-03004,eero 6+,6.4.0,Basic,West,3,21,535,2022-07-15,0
HH-03005,eero Pro 6E,6.3.0,eero Plus,Southeast,1,21,428,2022-10-30,0
HH-03006,eero Max,6.4.2,eero Secure+,Southeast,2,15,935,2021-06-10,0
HH-03007,eero 6,6.3.0,eero Secure+,West,4,23,90,2023-10-03,0
HH-03008,eero Pro 6E,6.4.2,Basic,Midwest,2,16,342,2023-01-24,0
HH-03009,eero 6,6.1.0,Basic,Northeast,5,31,294,2023-03-13,1
HH-03010,eero 6+,6.4.2,eero Plus,Southwest,5,33,1082,2021-01-14,0
HH-03011,eero 6,6.4.0,eero Plus,West,2,15,741,2021-12-21,0
HH-03012,eero 6+,6.4.2,eero Plus,West,2,17,942,2021-06-03,1
HH-03013,eero 6+,6.3.0,Basic,Southwest,3,23,368,2022-12-29,0
HH-03014,eero Pro 6E,6.4.2,eero Secure+,Northeast,1,21,118,2023-09-05,0
HH-03015,eero 6+,6.4.2,eero Plus,West,2,18,361,2023-01-05,0
HH-03016,eero Pro 6E,6.4.0,eero Secure+,Midwest,3,20,181,2023-07-04,1
HH-03017,eero 6+,6.4.2,eero Plus,West,2,20,737,2021-12-25,0
HH-03018,eero 6,6.4.0,Basic,Southeast,1,15,155,2023-07-30,0
HH-03019,eero Pro 6E,6.5.0,eero Secure+,Northeast,3,22,1096,2020-12-31,0
HH-03020,eero 6,6.4.0,eero Plus,Midwest,3,24,450,2022-10-08,0
HH-03021,eero 6+,6.4.2,eero Secure+,Southeast,1,14,282,2023-03-25,0
HH-03022,eero Pro 6E,6.4.2,eero Secure+,Southwest,2,16,1028,2021-03-09,0
HH-03023,eero 6+,6.4.0,eero Plus,West,1,9,322,2023-02-13,0
HH-03024,eero 6,6.3.0,eero Plus,Southwest,2,16,198,2023-06-17,1
HH-03025,eero 6+,6.4.0,Basic,West,3,17,763,2021-11-29,0
HH-03026,eero Max,6.4.2,Basic,Southeast,3,22,45,2023-11-17,0
HH-03027,eero Pro 6E,6.3.0,Basic,Southwest,3,25,66,2023-10-27,1
HH-03028,eero Pro 6E,6.4.0,Basic,West,1,10,325,2023-02-10,1
HH-03029,eero Pro 6E,6.4.2,Basic,Southwest,1,7,464,2022-09-24,0
HH-03030,eero 6,6.3.0,Basic,Midwest,1,15,349,2023-01-17,0
HH-03031,eero 6+,6.4.2,Basic,Midwest,2,21,563,2022-06-17,0
HH-03032,eero Pro 6E,6.3.0,Basic,Southwest,1,16,603,2022-05-08,0
HH-03033,eero 6,6.2.0,Basic,Southeast,2,15,952,2021-05-24,0
HH-03034,eero 6,6.4.2,Basic,Southwest,1,17,1069,2021-01-27,1
HH-03035,eero 6,6.2.0,eero Plus,West,3,21,1010,2021-03-27,0
HH-03036,eero 6+,6.3.0,eero Plus,Midwest,3,17,424,2022-11-03,0
HH-03037,eero Max,6.5.0,Basic,Southwest,3,19,306,2023-03-01,0
HH-03038,eero 6,6.3.0,eero Plus,Southwest,1,10,678,2022-02-22,0
HH-03039,eero 6+,6.5.0,eero Secure+,Southwest,4,26,312,2023-02-23,1
HH-03040,eero 6,6.5.0,Basic,Midwest,5,32,1028,2021-03-09,0
HH-03041,eero Max,6.3.0,eero Plus,West,1,15,115,2023-09-08,0
HH-03042,eero 6,6.1.0,eero Secure+,Southeast,3,19,236,2023-05-10,0
HH-03043,eero 6+,6.4.2,eero Secure+,Northeast,4,21,592,2022-05-19,0
HH-03044,eero Pro 6E,6.4.0,Basic,West,2,15,506,2022-08-13,0
HH-03045,eero Pro 6E,6.2.0,eero Plus,Southwest,2,23,621,2022-04-20,0
HH-03046,eero 6+,6.4.2,Basic,West,2,18,160,2023-07-25,0
HH-03047,eero 6+,6.1.0,eero Plus,Northeast,2,17,429,2022-10-29,0
HH-03048,eero 6+,6.5.0,eero Secure+,Northeast,2,16,165,2023-07-20,0
HH-03049,eero 6,6.2.0,eero Plus,West,4,24,199,2023-06-16,0
HH-03050,eero 6,6.2.0,eero Secure+,Northeast,3,17,998,2021-04-08,0
HH-03051,eero 6+,6.2.0,Basic,Southwest,1,20,228,2023-05-18,0
HH-03052,eero 6,6.5.0,eero Secure+,West,3,16,768,2021-11-24,0
HH-03053,eero 6,6.4.2,eero Plus,Southwest,3,17,794,2021-10-29,0
HH-03054,eero Pro 6E,6.4.2,Basic,Northeast,1,17,132,2023-08-22,1
HH-03055,eero Max,6.4.0,eero Plus,Southwest,2,20,577,2022-06-03,0
HH-03056,eero Pro 6E,6.3.0,Basic,West,4,25,35,2023-11-27,0
HH-03057,eero 6,6.3.0,Basic,Southeast,3,19,740,2021-12-22,0
HH-03058,eero 6,6.4.0,eero Secure+,Southeast,1,21,41,2023-11-21,0
HH-03059,eero Max,6.4.0,Basic,Southeast,1,10,132,2023-08-22,0
HH-03060,eero 6,6.4.2,eero Plus,Northeast,2,16,728,2022-01-03,0
HH-03061,eero 6,6.3.0,Basic,West,2,18,456,2022-10-02,1
HH-03062,eero 6+,6.5.0,Basic,West,2,20,200,2023-06-15,0
HH-03063,eero Pro 6E,6.2.0,eero Secure+,West,3,23,118,2023-09-05,1
HH-03064,eero Pro 6E,6.5.0,Basic,Midwest,1,17,745,2021-12-17,1
HH-03065,eero 6,6.1.0,eero Plus,Southwest,1,15,884,2021-07-31,0
HH-03066,eero 6,6.4.0,eero Plus,Northeast,2,18,629,2022-04-12,0
HH-03067,eero Max,6.3.0,eero Plus,Southwest,1,11,455,2022-10-03,0
HH-03068,eero 6,6.4.0,eero Secure+,Midwest,4,23,1040,2021-02-25,0
HH-03069,eero Pro 6E,6.4.0,eero Plus,West,1,14,1025,2021-03-12,0
HH-03070,eero Pro 6E,6.4.0,Basic,West,3,17,207,2023-06-08,0
HH-03071,eero Pro 6E,6.4.0,eero Secure+,West,2,23,592,2022-05-19,0
HH-03072,eero 6+,6.4.2,Basic,West,2,19,447,2022-10-11,0
HH-03073,eero 6,6.4.2,eero Plus,West,3,23,583,2022-05-28,0
HH-03074,eero 6+,6.4.2,eero Secure+,Northeast,2,19,271,2023-04-05,0
HH-03075,eero Max,6.3.0,eero Plus,West,3,21,437,2022-10-21,0
HH-03076,eero Max,6.4.2,eero Secure+,Midwest,2,26,1071,2021-01-25,0
HH-03077,eero 6,6.4.0,eero Plus,Southeast,3,22,851,2021-09-02,0
HH-03078,eero 6,6.3.0,eero Secure+,Northeast,3,24,559,2022-06-21,0
HH-03079,eero Max,6.4.0,eero Secure+,Southwest,3,23,529,2022-07-21,0
HH-03080,eero Pro 6E,6.3.0,Basic,Southeast,3,20,221,2023-05-25,0
HH-03081,eero Max,6.2.0,Basic,Midwest,3,28,78,2023-10-15,0
HH-03082,eero 6,6.3.0,eero Plus,Southwest,5,28,123,2023-08-31,0
HH-03083,eero 6+,6.2.0,eero Plus,West,2,21,960,2021-05-16,0
HH-03084,eero Pro 6E,6.4.2,Basic,West,3,24,196,2023-06-19,0
HH-03085,eero Pro 6E,6.4.2,Basic,Southeast,1,18,283,2023-03-24,0
HH-03086,eero 6+,6.5.0,Basic,Southeast,2,19,86,2023-10-07,0
HH-03087,eero 6,6.4.2,eero Secure+,Southeast,2,16,35,2023-11-27,0
HH-03088,eero 6+,6.1.0,eero Plus,Southeast,4,24,267,2023-04-09,0
HH-03089,eero 6,6.5.0,Basic,Northeast,2,19,762,2021-11-30,0
HH-03090,eero 6+,6.5.0,Basic,West,3,20,619,2022-04-22,0
HH-03091,eero Max,6.4.0,Basic,Midwest,1,20,49,2023-11-13,0
HH-03092,eero 6+,6.4.0,Basic,Northeast,2,19,806,2021-10-17,0
HH-03093,eero Pro 6E,6.5.0,Basic,Southeast,4,25,171,2023-07-14,0
HH-03094,eero 6,6.4.0,eero Secure+,Midwest,1,11,405,2022-11-22,0
HH-03095,eero Pro 6E,6.5.0,eero Secure+,Midwest,1,15,436,2022-10-22,0
HH-03096,eero Max,6.2.0,Basic,Northeast,2,17,845,2021-09-08,0
HH-03097,eero 6,6.2.0,Basic,West,3,20,109,2023-09-14,0
HH-03098,eero 6,6.4.0,Basic,Southeast,2,20,239,2023-05-07,0
HH-03099,eero 6+,6.4.0,eero Plus,Northeast,2,18,797,2021-10-26,0
HH-03100,eero 6,6.4.2,Basic,Northeast,3,27,406,2022-11-21,0
HH-03101,eero Pro 6E,6.5.0,Basic,Midwest,2,16,69,2023-10-24,0
HH-03102,eero Max,6.4.0,Basic,Northeast,3,19,482,2022-09-06,0
HH-03103,eero 6+,6.1.0,eero Plus,Northeast,1,14,743,2021-12-19,0
HH-03104,eero 6,6.4.2,eero Plus,Southeast,2,19,115,2023-09-08,0
HH-03105,eero 6+,6.4.2,eero Plus,Midwest,3,22,265,2023-04-11,0
HH-03106,eero Pro 6E,6.2.0,Basic,Northeast,4,23,673,2022-02-27,0
HH-03107,eero 6,6.4.0,eero Secure+,Southeast,3,25,696,2022-02-04,0
HH-03108,eero 6+,6.4.2,eero Secure+,Southeast,3,22,390,2022-12-07,0
HH-03109,eero Pro 6E,6.4.2,Basic,Northeast,2,15,897,2021-07-18,0
HH-03110,eero Pro 6E,6.4.0,Basic,Midwest,1,18,779,2021-11-13,0
HH-03111,eero 6,6.3.0,eero Plus,Northeast,1,17,204,2023-06-11,0
HH-03112,eero Pro 6E,6.5.0,Basic,Northeast,4,22,857,2021-08-27,0
HH-03113,eero 6,6.4.2,Basic,Midwest,4,23,833,2021-09-20,0
HH-03114,eero 6,6.4.0,eero Plus,Southeast,5,33,90,2023-10-03,0
HH-03115,eero Max,6.3.0,eero Plus,Northeast,1,17,804,2021-10-19,0
HH-03116,eero Pro 6E,6.4.2,Basic,Southeast,2,22,443,2022-10-15,0
HH-03117,eero 6,6.3.0,eero Plus,West,3,23,145,2023-08-09,0
HH-03118,eero 6,6.2.0,eero Secure+,Southwest,3,24,1058,2021-02-07,0
HH-03119,eero 6,6.4.0,Basic,Southwest,3,26,727,2022-01-04,0
HH-03120,eero 6,6.3.0,eero Plus,West,3,19,829,2021-09-24,0
HH-03121,eero 6,6.4.2,Basic,West,2,15,656,2022-03-16,0
HH-03122,eero 6,6.2.0,Basic,Southwest,1,13,453,2022-10-05,0
HH-03123,eero 6+,6.4.2,eero Plus,Midwest,1,15,552,2022-06-28,0
HH-03124,eero Pro 6E,6.3.0,Basic,Southeast,1,17,204,2023-06-11,0
HH-03125,eero Pro 6E,6.1.0,Basic,Northeast,2,25,927,2021-06-18,0
HH-03126,eero Pro 6E,6.2.0,Basic,Southwest,1,16,1016,2021-03-21,1
HH-03127,eero 6,6.5.0,eero Plus,West,2,16,403,2022-11-24,0
HH-03128,eero Max,6.5.0,eero Plus,Midwest,3,19,661,2022-03-11,0
HH-03129,eero Pro 6E,6.3.0,Basic,Southwest,4,24,266,2023-04-10,1
HH-03130,eero Pro 6E,6.4.2,eero Plus,Midwest,4,20,1039,2021-02-26,0
HH-03131,eero Pro 6E,6.4.2,Basic,Southeast,2,17,997,2021-04-09,1
HH-03132,eero Max,6.5.0,eero Plus,Southeast,1,10,472,2022-09-16,0
HH-03133,eero 6+,6.3.0,Basic,Midwest,1,9,1091,2021-01-05,0
HH-03134,eero 6,6.4.2,eero Plus,Southeast,5,28,813,2021-10-10,0
HH-03135,eero Pro 6E,6.1.0,eero Secure+,Southwest,2,21,1049,2021-02-16,0
HH-03136,eero Pro 6E,6.4.0,eero Secure+,West,1,8,916,2021-06-29,0
HH-03137,eero Pro 6E,6.5.0,Basic,West,4,22,875,2021-08-09,0
HH-03138,eero 6+,6.4.0,eero Secure+,Southeast,2,16,871,2021-08-13,0
HH-03139,eero 6,6.3.0,Basic,West,4,20,664,2022-03-08,1
HH-03140,eero 6+,6.2.0,eero Secure+,Southeast,2,19,185,2023-06-30,0
HH-03141,eero Max,6.4.2,Basic,Southeast,2,18,758,2021-12-04,0
HH-03142,eero 6+,6.4.2,Basic,Southwest,2,16,842,2021-09-11,0
HH-03143,eero 6+,6.3.0,Basic,Southeast,4,19,669,2022-03-03,0
HH-03144,eero 6,6.5.0,Basic,Northeast,4,19,1094,2021-01-02,0
HH-03145,eero 6+,6.1.0,eero Plus,Southeast,3,16,215,2023-05-31,0
HH-03146,eero Max,6.3.0,eero Secure+,Southwest,1,19,490,2022-08-29,0
HH-03147,eero Pro 6E,6.5.0,eero Plus,Southeast,2,15,575,2022-06-05,0
HH-03148,eero Pro 6E,6.3.0,eero Plus,Midwest,5,26,728,2022-01-03,0
HH-03149,eero 6+,6.3.0,eero Plus,Southwest,3,23,336,2023-01-30,0
HH-03150,eero Pro 6E,6.4.0,Basic,Southwest,3,24,974,2021-05-02,0
HH-03151,eero 6,6.4.2,Basic,West,2,20,166,2023-07-19,0
HH-03152,eero Pro 6E,6.2.0,Basic,Southeast,2,19,922,2021-06-23,0
